scope,event_id,match_id,evaluation_fold
EURO2024,60bb784a-416c-4f52-bb36-686ebe0ccb3c,3938641,1
EURO2024,60e7132e-3845-4919-8031-0481d3ca40ad,3941017,0
EURO2024,60f183b8-ee24-48d8-a9af-1af80fc86504,3942227,3
EURO2024,60f26ce6-4fa6-40e4-9573-5fb32047752f,3930165,4
EURO2024,6114fadd-f9d9-445a-860d-9ed5b7ee3410,3938641,1
EURO2024,6184964c-c9a7-4471-9d18-b200388258a0,3941018,3
EURO2024,6188aaeb-2f39-4a66-b472-7502ef50ffef,3942752,4
EURO2024,61a0c1f7-c58b-4a4a-b3f9-f215f31a5a33,3930168,2
EURO2024,61a409fc-08a5-4e75-8309-5ebb20883828,3930173,4
EURO2024,61af4a8e-6f08-48d2-baf9-4bfdc275229e,3930175,0
EURO2024,61bdf505-6aa6-4b15-a2c1-3a9f832da350,3930172,3
EURO2024,61df478e-0656-48a8-a875-cea15457098d,3930183,4
EURO2024,61e2aa20-2766-43fa-a5a8-f462ce7df921,3941017,0
EURO2024,62199106-6c9a-4e45-9f34-47467295eb86,3930177,2
EURO2024,622e54fc-4fb3-401a-a5e5-8357d7a69c0b,3942382,0
EURO2024,62542826-598d-491e-a26f-e3fb951a3ee9,3941022,1
EURO2024,625af17c-3ed5-4b35-a9e7-0a0a37dca2d1,3942752,4
EURO2024,62bb6ae9-965a-4759-b724-3ccdabe88be9,3938644,2
EURO2024,62d09872-f767-46ab-8d61-6d793736898d,3930177,2
EURO2024,62ee98de-cb6f-4072-b6f7-d72963d63018,3940878,4
EURO2024,62fd77ac-e264-4c12-929a-c6a3e118b6b7,3930176,0
EURO2024,63004a15-849d-4e37-ab08-85e8af47aed7,3941021,1
EURO2024,6300af8a-057b-437e-839a-20ef8a4d2f0c,3930179,1
EURO2024,63074ca1-94fd-445d-b4f2-abfebb570410,3930177,2
EURO2024,6312ec51-8b5a-4c19-b76e-50217ca234b2,3938639,2
EURO2024,632da2f7-2f3c-4db1-b13c-c09ab43e8719,3943043,1
EURO2024,633738e5-5b47-4abd-b196-741f200e1f3b,3930176,0
EURO2024,634e790a-0ab5-4a58-b127-47aca764a8d3,3938637,2
EURO2024,635239c3-fe8f-4c42-b774-5581c06c784f,3930177,2
EURO2024,635a7029-1902-4c13-bed2-3f88ffc6f8b7,3930175,0
EURO2024,6396b40f-1c54-40b8-9c18-ebf405231790,3930170,3
EURO2024,639921b2-9ea7-476b-a132-be6038f984b9,3941021,1
EURO2024,63ae2835-1496-4857-af04-9aeaa821392a,3941021,1
EURO2024,643c6a27-9f69-4d2b-8dff-93acd9804352,3930174,3
EURO2024,643ecbe6-e469-447d-b5ba-ee04e7b2386d,3930160,2
EURO2024,645721e5-8964-4e10-b54b-6a00c528a720,3930163,1
EURO2024,6457cdc0-69b5-461f-9a52-a87cd088bc74,3930158,2
EURO2024,6498e19d-e582-4bb3-afc4-d9bb0d7d3d81,3930169,2
EURO2024,649b5741-f4d3-4d0d-a2c0-13001d1ef160,3938640,0
EURO2024,64a32d32-edb1-4069-8f5c-9ad1f937974b,3930181,0
EURO2024,64e2b818-06d6-415f-9429-376e218345dc,3941017,0
EURO2024,64ebcc6f-59d3-4149-86d1-de54ef8a1b99,3930166,2
EURO2024,64f95e06-020b-44c4-8043-c1cdf0adb455,3930170,3
EURO2024,65690e15-4d87-45c1-9b2f-7c2fe6ec4036,3942752,4
EURO2024,658fb742-7992-4c0c-9fcb-3b95c8f40a86,3940878,4
EURO2024,65b5f954-3b61-459b-b63a-58b47d2ebaaf,3930163,1
EURO2024,65ce9d25-633a-4be6-b6a4-aefaa69da74f,3930160,2
EURO2024,65e7bf78-4ceb-4e88-9955-532d2119adcd,3943043,1
EURO2024,65ec53f3-3376-4934-86ae-0bdf8f2f3f9c,3942382,0
EURO2024,65f24e83-ffc1-4db3-befc-85357905b789,3938644,2
EURO2024,662e86bb-c501-4c5d-b9ef-e2216357462a,3930170,3
EURO2024,664da27b-078d-4e69-91a7-c1d98e84f48e,3942752,4
EURO2024,666625ff-0977-4a4d-8dd4-4f3accbae1fe,3942382,0
EURO2024,667ae011-b0e4-4f33-a228-8d3057aa857a,3930159,0
EURO2024,669e44bf-fa9f-4403-b1a4-212fe7986388,3930179,1
EURO2024,66aff198-d30a-4f6b-9de2-deceb33674f8,3930160,2
EURO2024,66b716fa-fedf-446a-9a6d-7faef3a9c2e9,3930179,1
EURO2024,66c36fef-8055-42d4-8fdf-2993c27a1580,3938645,2
EURO2024,66c7e1b0-2c12-46ef-bb66-5918d47f8a6e,3930178,4
EURO2024,66d4542f-ec60-4e76-bed6-3a6201fa5264,3938639,2
EURO2024,670ce3d4-cf9b-49e9-a766-a730dabc03e3,3930173,4
EURO2024,67416ff1-53d1-4992-928d-163e722bae39,3941017,0
EURO2024,67627f49-dbcd-4daa-8284-a3d7f1d0ce93,3938643,4
EURO2024,67893feb-013e-4e59-9fbd-b7354f29778e,3941017,0
EURO2024,6798286d-8a35-4af9-b526-6907df042c14,3930181,0
EURO2024,679b5051-f07a-4626-8666-3a0bc8346fd9,3930182,4
EURO2024,67bb4630-5d09-46e1-aeb5-b0999dbc6202,3930171,3
EURO2024,67edc988-a0b2-43de-b06b-e826056b8442,3930158,2
EURO2024,67f86ffb-76ae-45af-a363-fa7440de32c3,3930182,4
EURO2024,682fb188-ec68-4320-999e-fa5552540a04,3940983,3
EURO2024,6850af58-6d4d-41d4-9556-8f7208ed524a,3938641,1
EURO2024,6886f175-a323-40cc-9032-a7eeef550726,3930178,4
EURO2024,68950541-075a-426c-9e13-1465ee16ddc8,3930165,4
EURO2024,689b61a7-dbde-4676-9184-2d38d3f507e8,3930178,4
EURO2024,689ec62d-0ed6-4dbe-86da-6117ef160baa,3930182,4
EURO2024,68aa602e-0b10-4d6d-bf6d-7c517ea14606,3930180,3
EURO2024,68e20211-c0d6-4314-9765-5e92d18739d7,3940878,4
EURO2024,68ee9b56-ffc0-4fa1-a754-090737c7cdcb,3942819,3
EURO2024,68f448ff-0934-406c-9e1f-4e85bd490569,3930161,1
EURO2024,68fa9cde-b87c-486a-96dd-3ad382b3fdf3,3930167,4
EURO2024,69094dff-5d00-48f7-84c6-c8022d133d2d,3930166,2
EURO2024,6924fed4-bb66-47ea-a610-0e458c14b853,3930174,3
EURO2024,694a5e27-c918-4127-89f3-415e77bb975a,3930160,2
EURO2024,696df2f1-7870-4146-8472-511f27bc12ad,3930169,2
EURO2024,69824201-4256-4083-8103-199b0f203d58,3941021,1
EURO2024,69a13641-3baf-45b5-a91c-1c8622183b55,3930179,1
EURO2024,69d280ab-221d-46af-9bbc-6a4116243323,3942382,0
EURO2024,69fd0268-bb53-4abd-822a-17569175e0f8,3930163,1
EURO2024,6a0077d1-f6c9-40cf-8bdc-e8a073c85230,3930172,3
EURO2024,6a1f101b-4dbb-4ab3-8beb-d4a133b43037,3930158,2
EURO2024,6a219fd3-8a45-4cbc-8aaa-b223f114e12a,3943043,1
EURO2024,6a3f4544-0202-41b5-83d9-ce9bdbf06207,3941018,3
EURO2024,6a59a447-f6d9-4175-af98-57e8ed192c74,3930174,3
EURO2024,6a5b77ff-69a8-440f-bd5a-992c3572fcb3,3930176,0
EURO2024,6a5c4ea1-c058-4132-9957-fba700db6e6d,3943043,1
EURO2024,6a5e0a44-024d-4ee3-a89c-1f9293a8e26c,3942226,1
EURO2024,6a75cb89-07d0-47cb-b62c-bb43e5c4e1ac,3942752,4
EURO2024,6aabddae-39a6-4f16-ba4e-14b0afa6f3cb,3938645,2
EURO2024,6ac58aad-16d9-47a1-b5a9-42e71fd22034,3930160,2
EURO2024,6ae4c642-e26b-4b18-819c-3f338b29b912,3938641,1
EURO2024,6afa86dc-3438-413d-b2b2-bed622514b03,3941019,0
EURO2024,6afc0229-1c43-4f15-8a0c-c46aeb59eaec,3930165,4
EURO2024,6afd06ad-8d19-4794-8c91-2deb9d81ca11,3942226,1
EURO2024,6b07fa0c-00cf-493b-9501-0040b0f86a53,3930163,1
EURO2024,6b250f0f-aa32-4392-9c59-836baf8d2db3,3930164,2
EURO2024,6b5a8150-41d7-4a96-bfd1-8880b112c449,3930177,2
EURO2024,6b6b5f1b-6e40-42a7-a408-79bd611aeacd,3938640,0
EURO2024,6baca923-526c-41ed-8637-56290afa008f,3930176,0
EURO2024,6c081fff-ee81-442c-b6a5-0d4a549b0a56,3941022,1
EURO2024,6c1cde13-6f0e-4d09-9d81-716ad8e377b6,3930175,0
EURO2024,6c3c8a83-a484-4729-8dc0-4b9061b38f88,3942382,0
EURO2024,6c80a666-eb8e-46d7-a3fe-d96ad9020b43,3930178,4
EURO2024,6c83a7c5-3c49-448e-843e-113479afce3b,3943043,1
EURO2024,6cd51b11-7bed-4074-9629-4d7826cb3eae,3930177,2
EURO2024,6cedcf9b-370f-4a5d-ac26-5f2fa082be10,3930172,3
EURO2024,6d21aec1-0cec-4398-b010-fbcedfba03f9,3930169,2
EURO2024,6d51b6a5-486f-4e0e-800b-12eb62a9af5d,3942226,1
EURO2024,6d54c7d3-3a41-403c-8ae1-2b0f48b53df3,3930184,4
EURO2024,6d640e60-d58f-4724-b8d1-1fd115032ebc,3930171,3
EURO2024,6d90ae0f-86c4-4c5a-92ce-84ad22185762,3930166,2
EURO2024,6d9a3314-18e7-49ee-beb9-81e508ef2add,3930174,3
EURO2024,6daf1312-7ffb-4566-a759-0a65e2fa3abd,3930167,4
EURO2024,6db5597c-253e-4674-9e2d-a097876ed97c,3941020,0
EURO2024,6dba2ca8-cc04-47e4-a718-bd5aa2fc4836,3942819,3
EURO2024,6dc68932-fdcf-4b91-83d2-247eddd72708,3930161,1
EURO2024,6dd9eca9-2ea7-46b5-b26f-e94336117adc,3930167,4
EURO2024,6e09f730-e34a-4b0f-8a60-6a3b7c42503a,3930181,0
EURO2024,6e1933ff-5781-4efc-814d-41457783668e,3930184,4
EURO2024,6e209c15-14a5-4140-8013-84f399cf4715,3930160,2
EURO2024,6e3590d0-732b-42e2-9bcf-b301ddbb17b3,3930160,2
EURO2024,6e44159b-b584-454c-99c5-691f3396abd4,3930160,2
EURO2024,6e64a51e-c8ca-4314-9ac5-c27c38aef3b6,3942819,3
EURO2024,6ec1a445-1124-4ffb-b16d-744439fd7fa5,3930184,4
EURO2024,6ec797fb-3323-499d-8841-f8f1bb16bc1e,3938643,4
EURO2024,6ecf3f83-1880-4317-8c86-c6dbbd8afced,3930161,1
EURO2024,6ed3158c-a6e0-4e34-9f1e-460359584da3,3930166,2
EURO2024,6ed4394d-d05a-4287-bee0-a77637a61c0b,3930179,1
EURO2024,6eec179c-815f-41a3-a824-241339a964fe,3942819,3
EURO2024,6efbd681-0d5b-4218-bef6-62774a9f2419,3930175,0
EURO2024,6f25b071-5ceb-4b9f-9035-85746a31bab5,3938644,2
EURO2024,6f3e4cca-6351-4991-8445-1273ffae4dbf,3930176,0
EURO2024,6f473d47-ae2f-4809-84ae-826a3fc3bcc2,3930183,4
EURO2024,6f5c863d-02da-4e4f-ab3c-a0da1414cac6,3930183,4
EURO2024,6f6f785f-b428-4f30-bb8e-c6cdedcd60d7,3930164,2
EURO2024,6fef2335-5770-45ce-bed5-02c75e4907b2,3930160,2
EURO2024,70017b09-a2b0-480c-874e-ba34db429e6c,3930163,1
EURO2024,7067bc4a-ddf3-4e0a-bae1-6bbbaf48783c,3942819,3
EURO2024,710e7234-ef08-4b94-97fe-eea2e747f64b,3930165,4
EURO2024,7178aeba-f354-4c3d-97a8-5dd572118470,3938640,0
EURO2024,7181d986-39f7-4d5a-8593-53389651dc08,3930158,2
EURO2024,71a003db-5837-4196-8e27-c9032bc9b588,3930158,2
EURO2024,71d00c70-8fa7-474a-aef2-017073879f2f,3940878,4
EURO2024,720b5c5f-aac9-4b7f-91da-d254c8516408,3930172,3
EURO2024,72348bbf-54ed-418f-a73b-9e639c618fe1,3942227,3
EURO2024,728abb8c-80b2-4752-bd27-5c66b358773f,3930169,2
EURO2024,72a102a6-0477-4d66-8aab-e11cd35b3cd5,3938643,4
EURO2024,72bd355e-4c02-47f5-8993-0b8288fb4c5d,3938645,2
EURO2024,72d71c64-a450-4313-baeb-df9b59d255c8,3930183,4
EURO2024,72f7143c-5549-4141-a595-222e6977ccbb,3938644,2
EURO2024,732620d7-c9e9-472a-848b-e474776bc3bd,3930174,3
EURO2024,7338fec9-378e-4283-b985-f3f4f59bef25,3938642,1
EURO2024,7353ffbb-37fd-406f-9a1a-3c8b31b0f3ff,3930162,0
EURO2024,738068ec-9ecf-4604-8d39-95c20939bcee,3943043,1
EURO2024,743f0025-05f2-47ae-b226-95e889ec55fe,3938642,1
EURO2024,7453ff89-fe5c-4e44-9465-582c8c3c49bb,3938637,2
EURO2024,747abcc7-2db8-41c8-bc62-0ae4ea994a42,3930174,3
EURO2024,7484ac1f-247f-408a-89c9-d584dcbe92eb,3941020,0
EURO2024,74c7e2a2-0677-4160-9a7f-650b8d82efd4,3940983,3
EURO2024,74cde44d-ea34-49d3-921a-ea855e6d1deb,3930180,3
EURO2024,74d254b9-f691-4507-b098-8b62b034459b,3941020,0
EURO2024,7503abcc-615a-431b-9909-d9350cdccf7b,3940983,3
EURO2024,7547d0f4-6ea0-4bfd-98aa-50bbd2062cb0,3942382,0
EURO2024,7567de57-3b3c-4baf-a5b5-393d9a60aaef,3942227,3
EURO2024,75928be7-2420-4d23-a1e1-7bfcb21b27e5,3930184,4
EURO2024,75c9b5b6-1228-48d3-b7a2-e1365ba5e7a1,3930158,2
EURO2024,75ccdb30-bd8d-485f-92fa-a2e232839cb5,3930169,2
EURO2024,75e57497-2ae3-49f5-8df6-068234017bb2,3930179,1
EURO2024,7600bccb-ff77-469e-9550-f182a9436d93,3942819,3
EURO2024,7602d7c1-6d7a-43c5-b5d1-755c2a7fb884,3942349,3
EURO2024,76074080-9e58-4edd-85e8-52bc0f7cdea1,3938641,1
EURO2024,76123823-2ec9-4c28-8374-c56fcc38593f,3930179,1
EURO2024,76253bc3-14a0-4680-ac4c-f71c9e8680c4,3930183,4
EURO2024,76458596-db8b-457e-952a-5f0b1bdfdb71,3943043,1
EURO2024,76459346-69ad-47e5-b5ef-52f6eb204c8b,3938641,1
EURO2024,7663c378-19e6-4365-9337-e7a12b7ee126,3930180,3
EURO2024,766a9b94-34cf-40c2-8a9e-b335e59a48bb,3938641,1
EURO2024,76be0849-2e8c-4731-abe4-3d13843d44ea,3938640,0
EURO2024,76c45548-e4b5-409c-98d3-d44390325ea0,3941017,0
EURO2024,76d420b2-ecea-4b6c-8954-fa8618b820a4,3942226,1
EURO2024,76da14a4-5b18-4470-85aa-b21bab1b81f5,3930182,4
EURO2024,76e2f4b8-6083-4753-85da-c3107817fe33,3941018,3
EURO2024,772a71cd-5565-44ed-be3f-9a8c1d93173e,3942382,0
EURO2024,7736f1dc-01dd-4262-8124-4e60b331a4b0,3942226,1
EURO2024,775242d9-b7ca-4abd-ad81-674b80c47ee5,3930169,2
EURO2024,778f1b52-364f-44b6-8cf9-614680dab398,3943043,1
EURO2024,77b413bc-82c7-42f2-b7ec-6aa7fe3fde4a,3930173,4
EURO2024,77c402b3-9ba7-4cf9-93c1-29434f063658,3930164,2
EURO2024,77d85483-14b7-4714-b8e1-fb149778253f,3941017,0
EURO2024,77d9a6dc-d064-4b45-a537-8028942e62f3,3930168,2
EURO2024,77e9820c-e94e-4e60-98f0-713d142f7fbf,3938641,1
EURO2024,77f16d35-0589-4f95-921a-158544b7ebbb,3930177,2
EURO2024,78465188-e36f-412e-8323-181d5480f5bd,3942752,4
EURO2024,7848338b-0393-4b01-9434-7511fee8470c,3942226,1
EURO2024,785817ab-7f75-4aa1-8164-52098d46720d,3942752,4
EURO2024,788a106c-e1ad-48d7-be48-8b8a6a7447dc,3930159,0
EURO2024,788de1c5-65ce-4d4e-861c-de822c6eaa37,3942226,1
EURO2024,78dcdf32-0e19-48a7-996c-5a0c59905f44,3942226,1
EURO2024,78e571c3-8f97-441c-aa7d-6d20654a5d78,3941021,1
EURO2024,78ee60d2-ba8c-40f3-845e-8e9a29df95c7,3938645,2
EURO2024,7943d0ef-ee17-40b8-a268-d0661255af07,3930162,0
EURO2024,795df50d-0953-4e0e-b185-1fa8ef6b7b84,3930174,3
EURO2024,795e1ab9-f9c7-47cf-a7ac-e36afe07b4ef,3930165,4
EURO2024,79992296-975a-4895-94a0-be2912ec7c39,3930184,4
EURO2024,79ac5050-2e42-4d75-85ac-06eabe526238,3930176,0
EURO2024,79b9d986-eae1-4650-9be7-5b8d1dfc6b8b,3938642,1
EURO2024,79cd87ec-23de-4d54-ba41-5e5d6401f4ad,3938639,2
EURO2024,79d8f613-63e4-4816-8fef-c92670c4056d,3930169,2
EURO2024,79f0d6ac-7a97-49fd-a090-d959744209c8,3941017,0
EURO2024,79f82a1b-d83f-4b34-930d-44d1ae444162,3930174,3
EURO2024,79fa8138-2cdb-4ce9-a7d5-8af3d05331e6,3930161,1
EURO2024,7a14d178-e0ac-4af8-944c-386042a2ee9b,3930171,3
EURO2024,7a236065-dfd3-4ebc-a793-4eb6c1409dfc,3930167,4
EURO2024,7a306a7e-f6f8-4682-89dd-ee2164213ca1,3930173,4
EURO2024,7a4cb94b-0835-4833-80e0-9cc96305ac19,3938639,2
EURO2024,7a99bc2b-f126-4209-afed-99ad83dec517,3930174,3
EURO2024,7a99f672-6854-47dc-abe2-7435da4e94c0,3930180,3
EURO2024,7aa86875-eee0-4c0b-ba53-cb3c25657793,3938637,2
EURO2024,7aae667d-f229-4f1d-8b4a-d7af5449296d,3941021,1
EURO2024,7ab20aa6-8302-4def-af60-c0c3c9c422d2,3940983,3
EURO2024,7b0666e6-9c6b-4e16-b64f-61e718fba718,3941018,3
EURO2024,7b1f76e3-7b12-40ac-9dc8-5845f0a7c6da,3930168,2
EURO2024,7b2eb3d1-4995-4af3-b65c-5923393af62e,3943043,1
EURO2024,7b37cf03-61ec-4ce9-9925-41735a7bf179,3930176,0
EURO2024,7b385c4d-857c-4acb-9ea6-c883bbf63b80,3942752,4
EURO2024,7b8178d7-e0bc-4a34-8692-babb7da3abd2,3930161,1
EURO2024,7b947b35-ecb0-4f62-a47b-11fce645cecb,3930182,4
EURO2024,7b94cbc3-0265-46fe-b2ec-ec192b358ba3,3930160,2
EURO2024,7bba259e-679d-42c0-a351-e355f24038e2,3930172,3
EURO2024,7bc38b95-9185-45fd-82cc-e93c8a4f6c97,3930172,3
EURO2024,7bcad964-3853-417d-9b3e-556490bf93f0,3930184,4
EURO2024,7c029785-0958-43cb-b680-020a64a0ed63,3930172,3
EURO2024,7c424347-dbfa-45a4-a260-d4ee5edeccf6,3938640,0
EURO2024,7c492517-8a9f-4ebf-ab6e-2f5956b08cd7,3942819,3
EURO2024,7c5a3c46-d429-43cd-8f9e-bffd939ff714,3930175,0
EURO2024,7cb59254-53c2-43de-802d-1d551fdf059d,3930177,2
EURO2024,7cc27af2-e8a0-4718-8b11-cfb5fa622404,3938644,2
EURO2024,7cd35fe6-d8a1-4aaa-a876-4851f81ec684,3930160,2
EURO2024,7cde7799-ac8e-49fd-be50-e39b88216aa0,3940983,3
EURO2024,7ce10db6-a1e1-46be-bbc1-8c25f9b57a54,3930177,2
EURO2024,7cf1cac8-6312-4775-90bf-684250a7f67e,3930181,0
EURO2024,7d064d5f-795a-47b8-b6da-6e447cca1878,3942226,1
EURO2024,7d11eae3-f984-4d43-9ef5-c8adbb5cd647,3930178,4
EURO2024,7d1def0a-5df6-4937-a933-688eadaeccd2,3930184,4
EURO2024,7d366b62-68ed-44c2-8e79-9e7f52330e9f,3930168,2
EURO2024,7d4c5773-690a-44e6-8f95-5f84248194cc,3941021,1
EURO2024,7d753d56-23bc-497e-a8e1-7dddee82251e,3942819,3
EURO2024,7d8214b7-0ef6-46be-b26b-9fe768eecc77,3940983,3
EURO2024,7d9505f6-7c8f-4f3d-9c4b-4a25851d6ee1,3942227,3
EURO2024,7dbe0117-3f4f-44a2-aff0-ccd1c89fb63c,3930184,4
EURO2024,7ddabc4e-4ccd-4156-9f94-26bd9de6e34f,3930175,0
EURO2024,7dfb767d-4f12-4692-b6c4-34213bdc9b58,3938645,2
EURO2024,7e062035-9fef-48af-8b94-d9a6c31f8d5c,3930163,1
EURO2024,7e5d2cca-c85e-49e9-b30d-05d556df892d,3930181,0
EURO2024,7e7f112c-c72c-4272-b267-af57352c3bc8,3938641,1
EURO2024,7e848974-f313-4115-a509-bc0edae26c26,3942349,3
EURO2024,7ecdebdf-e01e-4ff3-b658-4be3a60de89f,3943043,1
EURO2024,7eee40f4-9a50-498a-aa0e-10c1d6389aae,3938637,2
EURO2024,7ef68d51-afd2-47a1-8826-3bea8bab7ab3,3930165,4
EURO2024,7f05c6de-d8b2-495e-86ad-34fe9a4ceab3,3930174,3
EURO2024,7f11652b-c8d7-43b2-941b-b55d932b72f6,3930172,3
EURO2024,7f17a6f2-eaea-43bb-b8c9-a8efd787014f,3941017,0
EURO2024,7f25f4b9-faad-4183-837e-7aa99f5f4385,3938640,0
EURO2024,7f271bd8-a939-4860-b92c-799d8984b25e,3941020,0
EURO2024,7f2d9461-a2fd-433d-8f85-50d37c3eaada,3941022,1
EURO2024,7f3a785b-4ec7-474a-8e1a-4c9b25bd1c8b,3930169,2
EURO2024,7f49e536-541a-4bae-9218-017da49ecd77,3930180,3
EURO2024,7f59d23e-3727-4e03-8b66-36323118be19,3942819,3
EURO2024,7f90df26-fae0-4691-b5a4-43d472ea2d13,3930176,0
EURO2024,7fddc02a-667e-4ba5-af5d-3c1b1d0115f0,3942382,0
EURO2024,80199645-39d2-4cfe-bceb-bf718f7a18fd,3930181,0
EURO2024,8057ba91-1e90-41a7-82cd-af0b98ceec8a,3930177,2
EURO2024,80805810-e2d5-4116-ba8e-2b85ab623e34,3938639,2
EURO2024,80c8317d-d6e5-44ab-b42b-e9b565adb494,3940878,4
EURO2024,80fe5d2b-9268-4eaf-a9c4-66f297016b4d,3930184,4
EURO2024,812f88b6-c55f-465d-a7ff-80c69da72db5,3942752,4
EURO2024,81365bd0-f54a-4602-9519-24a8eb9c1138,3930179,1
EURO2024,8167a0fe-8c22-40e2-a177-1cea1d361373,3938639,2
EURO2024,817233ca-438c-4658-bf0f-81602450b169,3930177,2
EURO2024,81dfc9fe-c263-4cc9-b32b-3de4ba040833,3930168,2
EURO2024,81eb4087-6831-427f-894a-aa6e92a99b05,3930172,3
EURO2024,81ed62d5-8706-42a7-9f5f-dbfd6fb0dc30,3930164,2
EURO2024,81fa1953-b87d-451f-b96e-c8f3d66a0ef6,3941019,0
EURO2024,82256b69-2a0b-48b1-9df5-31b3e148d91c,3930183,4
EURO2024,8256148b-18a1-4abf-847c-8354724ef3ea,3930179,1
EURO2024,825f2ed5-9ea7-4bb7-987e-f00f1ff46a2e,3938637,2
EURO2024,82753404-e5eb-42cc-b2b7-1172d9ddff87,3930164,2
EURO2024,8280b834-f3b3-4914-8940-167893562952,3930176,0
EURO2024,82bad00a-abda-4999-9fe1-d2d3ee6f568a,3943043,1
EURO2024,82c29a02-cc2c-49cd-a84d-028607ed6ba0,3930173,4
EURO2024,82c69d36-c112-4153-86ca-3a17f0897c6d,3930184,4
EURO2024,82f6e36a-c1cc-47b0-b531-e5294497ed06,3930177,2
EURO2024,8305d359-016d-408d-a678-ebfa3b725230,3930174,3
EURO2024,8338d61a-0cbf-4b1d-b283-3a546e29ee3d,3930167,4
EURO2024,8379fe04-36f9-4f4a-a559-c2650049e2f9,3942227,3
EURO2024,838625c4-bea1-4263-9523-7c11512f5270,3938643,4
EURO2024,83c237c6-fe31-42dc-b2fc-d07c1f8a4f05,3930181,0
EURO2024,83de9e46-1c83-41ff-b16c-8a74570dbfc0,3930172,3
EURO2024,83ee238f-266d-4885-b9d0-50015b9302dc,3930164,2
EURO2024,84235efc-b4e0-47c0-863b-e0243c1b2c85,3930159,0
EURO2024,8431bfe3-c0ff-4e7e-b09b-7d4679576d9a,3930158,2
EURO2024,844407f7-601b-41cb-bb30-32fc14940d91,3930176,0
EURO2024,84763131-2b1f-447a-9946-616906918177,3941020,0
EURO2024,8476afa1-92a4-4f50-85e7-0317ee0905b1,3930177,2
EURO2024,8485a6bf-334f-4e68-8912-256c9d0268ee,3938637,2
EURO2024,84890daa-52d3-49d7-b277-8bf0328eac3e,3930179,1
EURO2024,8492d148-7826-44f6-90ba-5eb63b42ac31,3930180,3
EURO2024,84d5c0f9-2861-4c48-aa12-bf86b6c39ff1,3938640,0
EURO2024,851b4608-95c1-42d2-91a0-785d7bfded84,3930175,0
EURO2024,851cda78-dbc1-4b5a-afc8-b261ed55f38f,3942819,3
EURO2024,85724f5a-b175-4692-848d-b8fa8c70fd78,3930180,3
EURO2024,859b5b6a-39d9-4989-874a-4db64b5ffb99,3930180,3
EURO2024,85aa6e41-14a2-46f2-adf5-a47933e772b3,3942226,1
EURO2024,85cda4e4-e98c-468f-a93d-b9c531bc33ea,3930158,2
EURO2024,85cf1d18-e2f6-4d67-907f-5e5e9dc3b7c9,3930184,4
EURO2024,85ede76b-4e39-4103-9b17-2b499119e737,3941017,0
EURO2024,85ee0731-2c48-4bfc-9a6f-0c2eaa0dcea5,3930162,0
EURO2024,85f4afde-b5cc-4db9-883d-41ac1330e0a0,3930163,1
EURO2024,85f7bc7b-e4cc-44e3-8644-49ae08e3a3a1,3930165,4
EURO2024,85fbc181-63b6-4038-9f28-1f3208825c1a,3930163,1
EURO2024,863b70a8-2f15-4ce9-8891-c0d9591842fc,3938642,1
EURO2024,866fe3c9-486b-4acf-b076-baaffe796c53,3938645,2
EURO2024,867086ed-1d20-4854-9c93-9b55e793b303,3930180,3
EURO2024,86761322-fedb-4c32-9f3f-b7bf271eb27e,3930158,2
EURO2024,867689b9-f818-4656-bbd2-46ce773fb26b,3942382,0
EURO2024,8689f6cc-dde0-4be6-b346-3989c783733b,3930184,4
EURO2024,86bfc827-585e-428b-827e-d6c9190afe75,3930162,0
EURO2024,86c6be1b-7455-41e5-925e-9012ba9d3fa1,3930182,4
EURO2024,86f121bc-11d3-4575-901b-e2c697f544f1,3930175,0
EURO2024,86f6730e-efa1-4761-9841-9ca19ef58122,3942752,4
EURO2024,86f919af-753a-48fb-b91d-54be5dd3e22b,3941020,0
EURO2024,87016dbf-480d-4264-b811-c06281ef03b4,3930164,2
EURO2024,871975a7-00f6-47d7-a184-c41c5094aa41,3943043,1
EURO2024,871e3900-ce3a-4b03-9ca5-dd76ee8d90fa,3938638,1
EURO2024,87205936-23f8-4ace-beb2-59ed26612707,3930171,3
EURO2024,87a6bc33-bbdf-4c24-b1db-83383a735eb9,3930180,3
EURO2024,87b0e70f-d159-40aa-8369-c22c09b6f5dd,3930163,1
EURO2024,87e34cc9-87da-4970-b3c5-2872b892b350,3941021,1
EURO2024,87e7a410-e4a1-4006-90b3-4aa109d794fa,3930169,2
EURO2024,87ebe2b7-f350-4167-b861-adbabb34e2f3,3943043,1
EURO2024,87fcd8cf-bced-44a6-8f94-eb7e706fb361,3930159,0
EURO2024,87ffdb03-f9d3-4151-91c5-c0443d584743,3941018,3
EURO2024,880fe5d8-11ee-4849-aed1-d464c5137ee4,3930172,3
EURO2024,882b29b2-6e32-4e0c-8931-72550696c8b9,3930177,2
EURO2024,883d622d-9670-4528-badc-3281aba2367e,3941019,0
EURO2024,88658e0e-88d6-40e1-b81f-80f997ed09d2,3942752,4
EURO2024,88daf221-0fd7-4e69-95a4-b17615a40c68,3930173,4
EURO2024,8939bc7c-2714-456a-b80e-c9c2ba298b1e,3930179,1
EURO2024,89507550-4493-4224-8dcb-46c4ddd2a9a2,3930169,2
EURO2024,89623979-12f7-4cf0-94ac-ddfa29149075,3930166,2
EURO2024,897df443-6fab-4515-9543-1d012d0126bb,3943043,1
